"names","pts","ast","reb","wins","total_games","win_pct","year"
"Rajon Rondo",13.7037037037037,9.80246913580247,4.44444444444444,49,81,0.604938271604938,2010
"Ramon Sessions",8.21951219512195,3.14634146341463,2.60975609756098,15,82,0.182926829268293,2010
"Randolph Morris",2.21428571428571,0.0714285714285714,1.35714285714286,22,28,0.785714285714286,2010
"Randy Foye",10.0571428571429,3.25714285714286,1.85714285714286,21,70,0.3,2010
"Rashard Lewis",14.0694444444444,1.48611111111111,4.41666666666667,52,72,0.722222222222222,2010
"Rasheed Wallace",8.9873417721519,1.0126582278481,4.11392405063291,49,79,0.620253164556962,2010
"Rasho Nesterovic",3.88095238095238,0.595238095238095,2.11904761904762,19,42,0.452380952380952,2010
"Rasual Butler",11.9390243902439,1.41463414634146,2.92682926829268,29,82,0.353658536585366,2010
"Ray Allen",16.3,2.625,3.1625,50,80,0.625,2010
"Raymond Felton",12.1,5.575,3.6,42,80,0.525,2010
"Reggie Evans",3.39285714285714,0.285714285714286,3.75,11,28,0.392857142857143,2010
"Reggie Williams",15.2083333333333,2.75,4.58333333333333,9,24,0.375,2010
"Renaldo Balkman",1.07692307692308,0.538461538461538,1.76923076923077,8,13,0.615384615384615,2010
"Richard Hamilton",18.0652173913043,4.39130434782609,2.65217391304348,14,46,0.304347826086957,2010
"Richard Jefferson",12.2716049382716,1.95061728395062,4.39506172839506,49,81,0.604938271604938,2010
"Ricky Davis",4.38888888888889,1.08333333333333,1.58333333333333,15,36,0.416666666666667,2010
"Robin Lopez",8.43137254901961,0.137254901960784,4.86274509803922,32,51,0.627450980392157,2010
"Rodney Carney",4.69117647058824,0.544117647058823,2.01470588235294,23,68,0.338235294117647,2010
"Rodney Stuckey",16.6438356164384,4.76712328767123,3.84931506849315,23,73,0.315068493150685,2010
"Rodrigue Beaubois",7.08928571428571,1.32142857142857,1.39285714285714,36,56,0.642857142857143,2010
"Roger Mason Jr.",6.34177215189873,1.73417721518987,2.0506329113924,48,79,0.607594936708861,2010
"Roko Ukic",3.07692307692308,0.923076923076923,0.230769230769231,8,13,0.615384615384615,2010
"Ronnie Brewer",8.81034482758621,2.6551724137931,3.22413793103448,37,58,0.637931034482759,2010
"Ronnie Price",4.25,2.05,1.23333333333333,40,60,0.666666666666667,2010
"Ronny Turiaf",4.92857142857143,2.14285714285714,4.54761904761905,15,42,0.357142857142857,2010
"Roy Hibbert",11.679012345679,1.95061728395062,5.72839506172839,31,81,0.382716049382716,2010
"Royal Ivey",2.11363636363636,0.613636363636364,0.772727272727273,26,44,0.590909090909091,2010
"Rudy Fernandez",8.11290322580645,2.04838709677419,2.64516129032258,39,62,0.629032258064516,2010
"Rudy Gay",19.5875,1.9125,5.9,39,80,0.4875,2010
"Russell Westbrook",16.1219512195122,7.95121951219512,4.89024390243902,50,82,0.609756097560976,2010
"Ryan Anderson",7.73015873015873,0.587301587301587,3.20634920634921,46,63,0.73015873015873,2010
"Ryan Bowen",4,0,2,0,1,0,2010
"Ryan Gomes",10.9473684210526,1.63157894736842,4.57894736842105,12,76,0.157894736842105,2010
"Ryan Hollins",6.12328767123288,0.698630136986301,2.83561643835616,13,73,0.178082191780822,2010
"Sam Young",7.4375,0.65,2.5125,39,80,0.4875,2010
"Samuel Dalembert",8.13414634146342,0.780487804878049,9.5609756097561,27,82,0.329268292682927,2010
"Sasha Pavlovic",3.70422535211268,0.816901408450704,1.64788732394366,11,71,0.154929577464789,2010
"Sasha Vujacic",2.76119402985075,0.611940298507463,1.17910447761194,49,67,0.73134328358209,2010
"Sean Marks",0.714285714285714,0.142857142857143,1.64285714285714,5,14,0.357142857142857,2010
"Sean May",3.32432432432432,0.459459459459459,1.89189189189189,13,37,0.351351351351351,2010
"Sean Williams",2.6,0.05,2.3,0,20,0,2010
"Sebastian Telfair",4.83720930232558,2.93023255813953,1.04651162790698,18,43,0.418604651162791,2010
"Serge Ibaka",6.31506849315068,0.136986301369863,5.43835616438356,45,73,0.616438356164384,2010
"Sergio Rodriguez",6.57575757575758,3.21212121212121,1.34848484848485,21,66,0.318181818181818,2010
"Shane Battier",7.97014925373134,2.44776119402985,4.65671641791045,36,67,0.537313432835821,2010
"Shannon Brown",8.13414634146342,1.31707317073171,2.23170731707317,57,82,0.695121951219512,2010
"Shaquille O'Neal",12,1.50943396226415,6.69811320754717,40,53,0.754716981132076,2010
"Shaun Livingston",6.94444444444444,3.61111111111111,2.16666666666667,10,36,0.277777777777778,2010
"Shavlik Randolph",2.33333333333333,0.166666666666667,2.33333333333333,3,6,0.5,2010
"Shawn Marion",11.9733333333333,1.42666666666667,6.36,50,75,0.666666666666667,2010
"Shelden Williams",3.72222222222222,0.388888888888889,2.7037037037037,36,54,0.666666666666667,2010
"Solomon Jones",3.98076923076923,0.615384615384615,2.76923076923077,20,52,0.384615384615385,2010
"Sonny Weems",7.50724637681159,1.46376811594203,2.78260869565217,32,69,0.463768115942029,2010
"Spencer Hawes",10.0416666666667,2.19444444444444,6.05555555555556,23,72,0.319444444444444,2010
"Stephen Curry",17.4875,5.9,4.45,25,80,0.3125,2010
"Stephen Graham",4.22857142857143,0.328571428571429,1.92857142857143,36,70,0.514285714285714,2010
"Stephen Jackson",20.5802469135802,3.7037037037037,4.95061728395062,44,81,0.54320987654321,2010
"Steve Blake",7.325,4.75,2.3375,37,80,0.4625,2010
"Steve Nash",16.4567901234568,11.0123456790123,3.30864197530864,53,81,0.654320987654321,2010
"Steve Novak",2.09259259259259,0.111111111111111,0.611111111111111,15,54,0.277777777777778,2010
"Steven Hunter",2.52380952380952,0,2,8,21,0.380952380952381,2010
"Sundiata Gaines",3.3125,1.21875,0.90625,21,32,0.65625,2010
"T.J. Ford",10.2978723404255,3.82978723404255,3.17021276595745,13,47,0.276595744680851,2010
"Taj Gibson",8.96341463414634,0.853658536585366,7.45121951219512,41,82,0.5,2010
"Taylor Griffin",1.25,0.125,0.25,6,8,0.75,2010
"Tayshaun Prince",13.4897959183673,3.28571428571429,5.06122448979592,12,49,0.244897959183673,2010
"Terrence Williams",8.41025641025641,2.85897435897436,4.46153846153846,10,78,0.128205128205128,2010
"Thabo Sefolosha",5.96341463414634,1.76829268292683,4.71951219512195,50,82,0.609756097560976,2010
"Thaddeus Young",13.8208955223881,1.44776119402985,5.22388059701493,23,67,0.343283582089552,2010
"Theo Ratliff",3.63265306122449,0.510204081632653,3.20408163265306,32,49,0.653061224489796,2010
"Tim Duncan",17.8846153846154,3.15384615384615,10.1025641025641,47,78,0.602564102564103,2010
"Tim Thomas",7.5,0.777777777777778,2.27777777777778,10,18,0.555555555555556,2010
"Toney Douglas",8.58928571428571,2,1.92857142857143,22,56,0.392857142857143,2010
"Tony Allen",6.11111111111111,1.33333333333333,2.68518518518519,31,54,0.574074074074074,2010
"Tony Battie",2.4,0.2,1.53333333333333,3,15,0.2,2010
"Tony Parker",15.9642857142857,5.66071428571429,2.41071428571429,34,56,0.607142857142857,2010
"Tracy McGrady",8.16666666666667,3.3,3.13333333333333,10,30,0.333333333333333,2010
"Travis Diener",0.666666666666667,0.888888888888889,0.333333333333333,4,9,0.444444444444444,2010
"Travis Outlaw",9.08823529411765,1,3.55882352941176,14,34,0.411764705882353,2010
"Trenton Hassell",4.46153846153846,0.961538461538462,2.92307692307692,6,52,0.115384615384615,2010
"Trevor Ariza",14.8888888888889,3.83333333333333,5.59722222222222,37,72,0.513888888888889,2010
"Trey Gilder",1,0,0.5,0,2,0,2010
"Troy Murphy",14.5833333333333,2.08333333333333,10.2361111111111,25,72,0.347222222222222,2010
"Ty Lawson",8.33846153846154,3.12307692307692,1.90769230769231,42,65,0.646153846153846,2010
"Tyler Hansbrough",8.48275862068965,0.96551724137931,4.75862068965517,11,29,0.379310344827586,2010
"Tyreke Evans",20.1388888888889,5.75,5.27777777777778,23,72,0.319444444444444,2010
"Tyrus Thomas",9.40740740740741,1.03703703703704,6.2037037037037,33,54,0.611111111111111,2010
"Tyson Chandler",6.52941176470588,0.313725490196078,6.27450980392157,28,51,0.549019607843137,2010
"Udonis Haslem",9.88461538461539,0.666666666666667,8.06410256410256,45,78,0.576923076923077,2010
"Vince Carter",16.5866666666667,3.14666666666667,3.90666666666667,54,75,0.72,2010
"Vladimir Radmanovic",6.24390243902439,1.09756097560976,4.34146341463415,11,41,0.268292682926829,2010
"Wayne Ellington",6.64473684210526,0.973684210526316,2.09210526315789,15,76,0.197368421052632,2010
"Wesley Matthews",9.37804878048781,1.51219512195122,2.32926829268293,53,82,0.646341463414634,2010
"Will Bynum",9.96825396825397,4.49206349206349,2.25396825396825,21,63,0.333333333333333,2010
"Will Conroy",1.2,1.4,0.6,2,5,0.4,2010
"Willie Green",8.73972602739726,2.08219178082192,1.76712328767123,23,73,0.315068493150685,2010
"Wilson Chandler",15.2769230769231,2.12307692307692,5.35384615384615,23,65,0.353846153846154,2010
"Yakhouba Diawara",0.833333333333333,0.5,0.666666666666667,5,6,0.833333333333333,2010
"Yi Jianlian",11.9807692307692,0.903846153846154,7.15384615384615,10,52,0.192307692307692,2010
"Zach Randolph",20.7530864197531,1.83950617283951,11.7283950617284,39,81,0.481481481481481,2010
"Zaza Pachulia",4.26923076923077,0.538461538461538,3.75641025641026,50,78,0.641025641025641,2010
"Zydrunas Ilgauskas",7.40625,0.75,5.390625,47,64,0.734375,2010
"Aaron Brooks",10.7457627118644,3.94915254237288,1.32203389830508,26,59,0.440677966101695,2011
"Aaron Gray",3.14634146341463,0.390243902439024,4.17073170731707,21,41,0.51219512195122,2011
"Acie Law",4.2156862745098,1.64705882352941,1.23529411764706,20,51,0.392156862745098,2011
"AJ Price",6.46,2.22,1.44,22,50,0.44,2011
"Al-Farouq Aminu",5.64197530864198,0.740740740740741,3.2962962962963,31,81,0.382716049382716,2011
"Al Harrington",10.4794520547945,1.38356164383562,4.54794520547945,45,73,0.616438356164384,2011
"Al Horford",15.2987012987013,3.45454545454545,9.32467532467532,41,77,0.532467532467532,2011
"Al Jefferson",18.6341463414634,1.81707317073171,9.68292682926829,39,82,0.475609756097561,2011
"Al Thornton",7.38028169014085,0.873239436619718,3,21,71,0.295774647887324,2011
"Alexis Ajinca",4.20588235294118,0.294117647058824,2.29411764705882,6,34,0.176470588235294,2011
"Alonzo Gee",5.91071428571429,0.678571428571429,3.25,16,56,0.285714285714286,2011
"Amar'e Stoudemire",25.2692307692308,2.58974358974359,8.15384615384615,39,78,0.5,2011
"Amir Johnson",9.55555555555556,1.125,6.40277777777778,20,72,0.277777777777778,2011
"Anderson Varejao",9.09677419354839,1.45161290322581,9.70967741935484,8,31,0.258064516129032,2011
"Andray Blatche",16.8125,2.25,8.21875,21,64,0.328125,2011
"Andre Iguodala",14.1044776119403,6.29850746268657,5.77611940298507,36,67,0.537313432835821,2011
"Andre Miller",12.7037037037037,6.98765432098765,3.7283950617284,47,81,0.580246913580247,2011
"Andrea Bargnani",21.4242424242424,1.8030303030303,5.1969696969697,19,66,0.287878787878788,2011
"Andrei Kirilenko",11.71875,3,5.109375,33,64,0.515625,2011
"Andres Nocioni",6.05555555555556,0.833333333333333,3.12962962962963,23,54,0.425925925925926,2011
"Andrew Bogut",12.7692307692308,2.01538461538462,11.0769230769231,28,65,0.430769230769231,2011
"Andrew Bynum",11.3333333333333,1.35185185185185,9.40740740740741,36,54,0.666666666666667,2011
"Andris Biedrins",4.98305084745763,1.01694915254237,7.22033898305085,26,59,0.440677966101695,2011
"Andy Rautins",1.6,0.6,0.2,2,5,0.4,2011
"Antawn Jamison",18.0357142857143,1.66071428571429,6.69642857142857,9,56,0.160714285714286,2011
"Anthony Carter",3.33333333333333,2.09090909090909,1.54545454545455,20,33,0.606060606060606,2011
"Anthony Morrow",13.1724137931034,1.17241379310345,2.96551724137931,17,58,0.293103448275862,2011
"Anthony Parker",8.33333333333333,3.02777777777778,3.02777777777778,18,72,0.25,2011
"Anthony Randolph",7.625,0.825,4,11,40,0.275,2011
"Anthony Tolliver",6.67692307692308,1.26153846153846,4.53846153846154,12,65,0.184615384615385,2011
"Antoine Wright",0.285714285714286,0,0.428571428571429,2,7,0.285714285714286,2011
"Antonio Daniels",1.5,0.5,1.25,1,4,0.25,2011
"Antonio McDyess",5.34246575342466,1.15068493150685,5.41095890410959,54,73,0.73972602739726,2011
"Armon Johnson",2.89473684210526,1.18421052631579,0.947368421052632,20,38,0.526315789473684,2011
"Arron Afflalo",12.5652173913043,2.43478260869565,3.63768115942029,40,69,0.579710144927536,2011
"Austin Daye",7.45833333333333,1.08333333333333,3.80555555555556,26,72,0.361111111111111,2011
"Avery Bradley",1.67741935483871,0.387096774193548,0.548387096774194,21,31,0.67741935483871,2011
"Baron Davis",13.1034482758621,6.74137931034483,2.68965517241379,24,58,0.413793103448276,2011
"Ben Gordon",11.2317073170732,2.08536585365854,2.3780487804878,30,82,0.365853658536585,2011
"Ben Uzoh",3.76190476190476,1.64285714285714,1.45238095238095,6,42,0.142857142857143,2011
"Ben Wallace",2.85185185185185,1.33333333333333,6.48148148148148,20,54,0.37037037037037,2011
"Beno Udrih",13.746835443038,4.88607594936709,3.35443037974684,24,79,0.30379746835443,2011
"Blake Griffin",22.5,3.80487804878049,12.0609756097561,32,82,0.390243902439024,2011
"Bobby Simmons",0,1,0,2,2,1,2011
"Boris Diaw",11.2682926829268,4.10975609756098,5.04878048780488,34,82,0.414634146341463,2011
"Brad Miller",6.36666666666667,2.41666666666667,3.7,32,60,0.533333333333333,2011
"Brandan Wright",3.81081081081081,0.324324324324324,2.40540540540541,14,37,0.378378378378378,2011
"Brandon Bass",11.2368421052632,0.75,5.57894736842105,49,76,0.644736842105263,2011
"Brandon Jennings",16.1746031746032,4.84126984126984,3.71428571428571,27,63,0.428571428571429,2011
"Brandon Roy",12.1914893617021,2.74468085106383,2.57446808510638,25,47,0.531914893617021,2011
"Brandon Rush",9.05970149253731,0.925373134328358,3.23880597014925,27,67,0.402985074626866,2011
"Brendan Haywood",4.44444444444444,0.263888888888889,5.22222222222222,50,72,0.694444444444444,2011
"Brian Cardinal",2.58928571428571,0.714285714285714,NA,37,56,0.660714285714286,2011
"Brian Cook",4.825,0.375,2.4,8,40,0.2,2011
"Brian Scalabrine",1.11111111111111,0.333333333333333,0.444444444444444,12,18,0.666666666666667,2011
"Brian Skinner",0,0,0,2,2,1,2011
"Brook Lopez",20.4024390243902,1.57317073170732,5.95121951219512,24,82,0.292682926829268,2011
"Byron Mullens",1.92307692307692,0,1.84615384615385,8,13,0.615384615384615,2011
"C.J. Watson",4.9390243902439,2.26829268292683,1.14634146341463,62,82,0.75609756097561,2011
"Carl Landry",11.8815789473684,0.828947368421053,4.56578947368421,25,76,0.328947368421053,2011
"Carlos Arroyo",4.84375,1.953125,1.609375,43,64,0.671875,2011
"Carlos Boozer",17.5084745762712,2.45762711864407,9.57627118644068,47,59,0.796610169491525,2011
"Carlos Delfino",11.530612244898,2.28571428571429,4.08163265306122,21,49,0.428571428571429,2011
"Carmelo Anthony",25.5844155844156,2.87012987012987,7.31168831168831,43,77,0.558441558441558,2011
"Caron Butler",15.0344827586207,1.58620689655172,4.06896551724138,21,29,0.724137931034483,2011
"Cartier Martin",4.01923076923077,0.346153846153846,1.42307692307692,19,52,0.365384615384615,2011
"Channing Frye",12.6753246753247,1.24675324675325,6.66233766233766,39,77,0.506493506493506,2011
"Charlie Bell",1.68421052631579,0.684210526315789,0.947368421052632,7,19,0.368421052631579,2011
"Charlie Villanueva",11.0526315789474,0.631578947368421,3.88157894736842,27,76,0.355263157894737,2011
"Chase Budinger",9.80769230769231,1.62820512820513,3.6025641025641,41,78,0.525641025641026,2011
"Chauncey Billups",16.7777777777778,5.375,2.63888888888889,38,72,0.527777777777778,2011
"Chris Andersen",5.55555555555556,0.444444444444444,4.86666666666667,29,45,0.644444444444444,2011
"Chris Bosh",18.6753246753247,1.87012987012987,8.32467532467532,55,77,0.714285714285714,2011
"Chris Douglas-Roberts",7.34090909090909,1.13636363636364,2,19,44,0.431818181818182,2011
"Chris Duhon",2.45098039215686,2.31372549019608,1.01960784313725,36,51,0.705882352941177,2011
"Chris Johnson",2.35714285714286,0.214285714285714,2.28571428571429,10,14,0.714285714285714,2011
"Chris Kaman",12.40625,1.4375,7.03125,11,32,0.34375,2011
"Chris Paul",15.85,9.775,4.0875,45,80,0.5625,2011
"Chris Quinn",1.97560975609756,1.02439024390244,0.609756097560976,33,41,0.804878048780488,2011
"Chris Wilcox",7.43859649122807,0.754385964912281,4.75438596491228,22,57,0.385964912280702,2011
"Christian Eyenga",6.88636363636364,0.795454545454545,2.79545454545455,10,44,0.227272727272727,2011
"Chuck Hayes",7.86486486486486,2.72972972972973,8.09459459459459,41,74,0.554054054054054,2011
"CJ Miles",12.8205128205128,1.73076923076923,3.26923076923077,36,78,0.461538461538462,2011
"Cole Aldrich",1,0.222222222222222,1.94444444444444,11,18,0.611111111111111,2011
"Corey Brewer",8,1.28985507246377,2.53623188405797,22,69,0.318840579710145,2011
"Corey Maggette",12.0149253731343,1.25373134328358,3.59701492537313,25,67,0.373134328358209,2011
"Courtney Lee",8.2962962962963,1.23456790123457,2.58024691358025,43,81,0.530864197530864,2011
"Craig Brackins",2.66666666666667,0.333333333333333,1.33333333333333,0,3,0,2011
"Craig Smith",5.375,0.645833333333333,2.4375,17,48,0.354166666666667,2011
"D.J. Augustin",14.3658536585366,6.07317073170732,2.74390243902439,34,82,0.414634146341463,2011
"Daequan Cook",5.55813953488372,0.465116279069767,1.67441860465116,30,43,0.697674418604651,2011
"Dahntay Jones",6.28888888888889,0.733333333333333,1.44444444444444,22,45,0.488888888888889,2011
"DaJuan Summers",3.36363636363636,0.0909090909090909,0.545454545454545,5,22,0.227272727272727,2011
"Damien Wilkins",3.46153846153846,0.788461538461538,1.73076923076923,25,52,0.480769230769231,2011
"Damion James",4.4,0.8,3.4,7,25,0.28,2011
"Dan Gadzuric",2.80952380952381,0.333333333333333,3.21428571428571,13,42,0.30952380952381,2011
"Daniel Gibson",11.6417910447761,3,2.64179104477612,18,67,0.26865671641791,2011
"Danilo Gallinari",15.6451612903226,1.67741935483871,4.91935483870968,34,62,0.548387096774194,2011
"Danny Granger",20.5316455696203,2.56962025316456,5.37974683544304,36,79,0.455696202531646,2011
"Danny Green",5.125,0.25,1.875,5,8,0.625,2011
"Dante Cunningham",6.17948717948718,0.551282051282051,3.55128205128205,39,78,0.5,2011
"Darius Songaila",1.6,0.2,1,4,10,0.4,2011
"Darko Milicic",8.78260869565217,1.50724637681159,5.21739130434783,15,69,0.217391304347826,2011
"Darnell Jackson",3.16949152542373,0.23728813559322,1.59322033898305,18,59,0.305084745762712,2011
"Darrell Arthur",9.1125,0.6625,4.275,45,80,0.5625,2011
"Darren Collison",13.1518987341772,5.10126582278481,2.84810126582278,36,79,0.455696202531646,2011
